original_full_path,preprocessed_full_path,final_authoritative_label,split_assignment,vignette_crop_applied,crop_method,probable_vignette_flag,strong_circle_vignette_flag,vignette_detection_reason,border_dark_fraction,center_corner_contrast,circle_radius_ratio,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,crop_area_ratio,crop_confidence_status,output_image_width,output_image_height,processing_error
C:\SKIN CANCER v2\DS\MEL\ISIC_0014857_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014857_downsampled.jpg,MEL,val,False,no_crop,False,False,none,5e-05,11.57,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014963_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014963_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.08767,-131.94,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\MEL\ISIC_0015079_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015079_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00076,-105.41,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0015119_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015119_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00013,-77.84,,0,0,1024,679,1024,679,1.0,no_vignette_detected,1024,679,
C:\SKIN CANCER v2\DS\MEL\ISIC_0015163_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015163_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00597,-33.61,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\MEL\ISIC_0015167_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015167_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00031,-89.17,,0,0,1024,678,1024,678,1.0,no_vignette_detected,1024,678,
C:\SKIN CANCER v2\DS\MEL\ISIC_0015204_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015204_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00011,-62.62,,0,0,1024,681,1024,681,1.0,no_vignette_detected,1024,681,
C:\SKIN CANCER v2\DS\MEL\ISIC_0015219_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015219_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00011,-72.91,,0,0,1024,684,1024,684,1.0,no_vignette_detected,1024,684,
C:\SKIN CANCER v2\DS\MEL\ISIC_0015251_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0015251_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00042,-58.57,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024367.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024367.jpg,MEL,val,False,no_crop,False,False,none,0.02245,52.35,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024482.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024482.jpg,MEL,val,False,no_crop,False,False,none,0.00782,-32.26,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024545.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024545.jpg,MEL,val,False,no_crop,False,False,none,0.0,-88.82,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024624.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024624.jpg,MEL,val,False,no_crop,True,False,border_dark_0.189|contrast_92.4,0.18894,92.44,0.7665,0,0,600,450,600,450,1.0,rejected_all_modes,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024679.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024679.jpg,MEL,val,False,no_crop,False,False,none,0.00176,-8.72,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024700.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024700.jpg,MEL,val,False,no_crop,False,False,none,0.0,-74.01,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024729.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024729.jpg,MEL,val,False,no_crop,False,False,none,0.0,-34.56,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024732.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024732.jpg,MEL,val,False,no_crop,False,False,none,0.0,-130.99,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024805.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024805.jpg,MEL,val,False,no_crop,False,False,none,0.0,-80.45,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0024853.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0024853.jpg,MEL,val,False,no_crop,False,False,none,0.0,-21.97,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025097.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025097.jpg,MEL,val,False,no_crop,False,False,none,0.0,-62.03,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025105.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025105.jpg,MEL,val,False,no_crop,False,False,none,0.0012,-29.85,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025128.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025128.jpg,MEL,val,False,no_crop,False,False,none,0.0,4.07,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025234.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025234.jpg,MEL,val,False,no_crop,True,False,border_dark_0.383|contrast_76.5,0.38347,76.47,0.7672,0,0,600,450,600,450,1.0,rejected_all_modes,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025394.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025394.jpg,MEL,val,False,no_crop,False,False,none,0.0838,-36.06,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025413.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025413.jpg,MEL,val,False,no_crop,False,False,none,0.08625,-23.47,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025550.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025550.jpg,MEL,val,False,no_crop,False,False,none,0.0,-29.08,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025589.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025589.jpg,MEL,val,False,no_crop,False,False,none,0.05116,32.63,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025708.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025708.jpg,MEL,val,False,no_crop,False,False,none,0.0,-100.64,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025732.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025732.jpg,MEL,val,False,no_crop,False,False,none,0.0,-61.79,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025755.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025755.jpg,MEL,val,False,no_crop,False,False,none,0.0037,-66.63,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025832.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025832.jpg,MEL,val,False,no_crop,False,False,none,0.0,-41.7,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025904.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025904.jpg,MEL,val,True,circle_fov,True,True,border_dark_0.262|contrast_88.1,0.26167,88.11,0.7322,89,0,517,427,428,427,0.67687,high_circle_fov,428,427,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025987.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025987.jpg,MEL,val,False,no_crop,False,False,none,0.0013,-128.44,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0025996.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0025996.jpg,MEL,val,False,no_crop,False,False,none,0.0,-111.49,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026045.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026045.jpg,MEL,val,False,no_crop,False,False,none,0.00269,26.01,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026105.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026105.jpg,MEL,val,False,no_crop,False,False,none,0.0,-40.06,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026167.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026167.jpg,MEL,val,False,no_crop,False,False,none,0.00019,-67.35,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026207.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026207.jpg,MEL,val,False,no_crop,False,False,none,0.0,-155.98,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026236.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026236.jpg,MEL,val,False,no_crop,False,False,none,0.0,26.95,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026268.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026268.jpg,MEL,val,False,no_crop,False,False,none,0.0,-74.42,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026360.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026360.jpg,MEL,val,False,no_crop,False,False,none,0.0163,18.58,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026489.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026489.jpg,MEL,val,False,no_crop,False,False,none,0.0,-24.87,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026586.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026586.jpg,MEL,val,False,no_crop,False,False,none,0.00051,-80.1,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026664.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026664.jpg,MEL,val,False,no_crop,False,False,none,0.0,-66.67,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026735.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026735.jpg,MEL,val,False,no_crop,False,False,none,0.0837,9.31,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026745.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026745.jpg,MEL,val,False,no_crop,False,False,none,0.01148,-113.88,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026754.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026754.jpg,MEL,val,False,no_crop,True,False,border_dark_0.263|contrast_64.9,0.26264,64.92,0.7862,0,0,600,450,600,450,1.0,rejected_all_modes,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026774.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026774.jpg,MEL,val,False,no_crop,False,False,none,0.0,-56.58,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026796.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026796.jpg,MEL,val,False,no_crop,False,False,none,9e-05,-2.74,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026847.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026847.jpg,MEL,val,False,no_crop,False,False,none,0.00125,-17.98,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0026870.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0026870.jpg,MEL,val,False,no_crop,False,False,none,0.0031,16.95,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027030.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027030.jpg,MEL,val,False,no_crop,True,False,border_dark_0.190|contrast_90.9,0.19046,90.9,0.7748,0,0,600,450,600,450,1.0,rejected_all_modes,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027071.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027071.jpg,MEL,val,False,no_crop,False,False,none,0.11162,26.36,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027125.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027125.jpg,MEL,val,False,no_crop,False,False,none,0.0,10.18,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027171.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027171.jpg,MEL,val,False,no_crop,False,False,none,0.0,-150.98,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027187.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027187.jpg,MEL,val,False,no_crop,False,False,none,0.00227,5.7,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027190.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027190.jpg,MEL,val,False,no_crop,False,False,none,0.00463,-55.05,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027238.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027238.jpg,MEL,val,False,no_crop,False,False,none,0.0,-109.18,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027260.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027260.jpg,MEL,val,False,no_crop,False,False,none,0.03602,20.37,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027261.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027261.jpg,MEL,val,False,no_crop,True,False,border_dark_0.184|contrast_83.3,0.18389,83.33,0.7933,0,0,600,450,600,450,1.0,rejected_all_modes,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027277.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027277.jpg,MEL,val,False,no_crop,False,False,none,0.0,-127.3,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027306.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027306.jpg,MEL,val,False,no_crop,False,False,none,0.00181,-124.21,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027327.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027327.jpg,MEL,val,False,no_crop,False,False,none,0.0,-43.46,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027552.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027552.jpg,MEL,val,False,no_crop,False,False,none,0.0,-111.76,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0027604.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0027604.jpg,MEL,val,False,no_crop,False,False,none,0.0,-39.56,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028041.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028041.jpg,MEL,val,False,no_crop,False,False,none,0.04153,46.89,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028087.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028087.jpg,MEL,val,False,no_crop,False,False,none,0.00241,-9.52,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028127.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028127.jpg,MEL,val,False,no_crop,False,False,none,0.0,-101.61,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028148.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028148.jpg,MEL,val,False,no_crop,False,False,none,0.0,-83.36,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028220.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028220.jpg,MEL,val,False,no_crop,False,False,none,0.01204,-10.73,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028317.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028317.jpg,MEL,val,False,no_crop,False,False,none,0.0613,49.08,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028415.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028415.jpg,MEL,val,False,no_crop,False,False,none,0.0,-61.88,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028460.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028460.jpg,MEL,val,False,no_crop,False,False,none,0.0,-41.18,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028489.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028489.jpg,MEL,val,False,no_crop,False,False,none,0.0,-43.35,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028505.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028505.jpg,MEL,val,False,no_crop,False,False,none,0.0,-30.35,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028642.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028642.jpg,MEL,val,False,no_crop,False,False,none,0.0,-56.8,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028899.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028899.jpg,MEL,val,False,no_crop,False,False,none,0.00153,-37.56,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0028984.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0028984.jpg,MEL,val,False,no_crop,False,False,none,0.0,-73.33,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029028.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029028.jpg,MEL,val,False,no_crop,False,False,none,0.0,-56.03,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029089.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029089.jpg,MEL,val,False,no_crop,False,False,none,0.00468,18.47,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029094.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029094.jpg,MEL,val,False,no_crop,False,False,none,0.0,-9.88,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029209.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029209.jpg,MEL,val,False,no_crop,False,False,none,0.0,47.35,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029216.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029216.jpg,MEL,val,False,no_crop,False,False,none,0.04963,39.78,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029271.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029271.jpg,MEL,val,False,no_crop,False,False,none,0.0,-12.44,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029272.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029272.jpg,MEL,val,False,no_crop,False,False,none,0.0,-78.28,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029281.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029281.jpg,MEL,val,False,no_crop,False,False,none,0.0,-58.38,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029434.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029434.jpg,MEL,val,False,no_crop,False,False,none,0.0,-69.27,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029513.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029513.jpg,MEL,val,False,no_crop,True,False,border_dark_0.232|contrast_80.7,0.23185,80.72,0.7604,0,0,600,450,600,450,1.0,rejected_all_modes,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029571.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029571.jpg,MEL,val,False,no_crop,False,False,none,0.0,-8.19,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0029780.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0029780.jpg,MEL,val,False,no_crop,False,False,none,0.00431,-21.08,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030032.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030032.jpg,MEL,val,False,no_crop,False,False,none,0.0,-83.46,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030047.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030047.jpg,MEL,val,False,no_crop,False,False,none,0.0,-22.99,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030165.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030165.jpg,MEL,val,False,no_crop,False,False,none,0.04403,27.14,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030440.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030440.jpg,MEL,val,False,no_crop,True,False,contrast_52.1,0.0894,52.07,0.7978,0,0,600,450,600,450,1.0,rejected_all_modes,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030512.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030512.jpg,MEL,val,False,no_crop,False,False,none,0.0,-73.65,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030575.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030575.jpg,MEL,val,False,no_crop,False,False,none,0.00088,-25.41,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030681.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030681.jpg,MEL,val,False,no_crop,False,False,none,0.0,-80.04,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030756.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030756.jpg,MEL,val,False,no_crop,False,False,none,0.0,-98.28,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030798.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030798.jpg,MEL,val,False,no_crop,False,False,none,0.03458,18.79,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0030950.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0030950.jpg,MEL,val,False,no_crop,False,False,none,0.00269,8.11,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0031013.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0031013.jpg,MEL,val,False,no_crop,False,False,none,0.0,-24.58,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0031025.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0031025.jpg,MEL,val,False,no_crop,False,False,none,0.00088,-40.59,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0031077.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0031077.jpg,MEL,val,False,no_crop,False,False,none,0.0,-58.05,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
C:\SKIN CANCER v2\DS\MEL\ISIC_0031087.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0031087.jpg,MEL,val,False,no_crop,False,False,none,0.00431,8.86,,0,0,600,450,600,450,1.0,no_vignette_detected,600,450,
